Label,Message
info,"* KSRTC m-Ticket *  from: OOTY to: ANWATTI PsngrName: Shawn TripCode: 442OOTANW PNR No.: J30209078 JnyDate: 2011-10-13 DepTime: 4:42  SeatNo.: 32, 57, 18, 22, 46  Class: AC Sleeper  BoardingPt: OOTY MG Road Txn Password: 8836 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
ham,Hey sorry for the inconvienience
info,True Value : Service of your car KA47J2757 is due in 84 days on 2014-02-21. Please contact us at 9377566471 to book a service.
ham,"Ok, that sounds fine"
ham,show all my low priority tasks set for next monday
info,"PNR:7152373482,TRAIN:31183,DOJ:2012-11-30,SL,ASK-BOKR,Dep:2:28, Jorge,S1 82 , Fare:3732,SC:10.0+PG+INS"
info,"Dear Guest, Thanks for choosing Terrace hotel. Order ID 8354. Delivery by 2013-03-11 14:43. Enjoy 6% discount on your next purchase. Code MMW0S5. T&C."
spam,Your order with order id 407-4492537-3100343 has been successfully placed. Please check email for more details. Thank you for shopping at Amazon.
info,The PNR for your AirAsia Flt 8T476 for VNS-RTC on 2012-11-28 at 22:35 hrs  is ZH78QC. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,"Hi Customer, Booking ID: WO1P9W8. Seats: STANDARD-G3,G4,G5,G6,G7,G8, 6 seat(s) for The Girl on the Train on 2012-05-19 23:30 at Gopalan Grand Mall: Old Madras Road. Please carry your CC/DC card which was used for booking tickets."
info,Bill dated 2014-10-16 for Rs 407 has been generated for your Jio fixedline/broadband relationship no. 62567418. The same will reach you by 2014-10-19. Due date: 2014-10-31.
spam,"Dear AirAsia Customer, flight 2D336 from CCJ shall be boarding from gate 22S. Boarding gate closes3 mins prior to the departure time."
ham,"OK great, see you then!"
info,"Thank you for choosing ucabs for 2009-12-02 at 10:12. Cab:KA81Z4112 , Chauffer: Jacob, Cell: 9136382323 will reach you. T&C apply, visit www.ucabs.com"
spam,Delivered: Your package withFunskool Game of Lifewas successfully delivered. More info at http://jabong.com/cBfWh1e
info,"[Tapas restaurant] Hi Jacob, your reservation is confirmed for 29 people on 2012-02-21 at 9:53. We can hold your table for a maximum of 10 mins."
info,"Thank you for choosing Ola for 2011-07-31 at 5:23. Cab:KA33Q7434 , Chauffer: Ruben, Cell: 9627473864 will reach you. T&C apply, visit www.Ola.com"
info,"Repair ref.no for your car is JC84121274 opened on 2011-08-12 9:17hrs,ETD of your car is 2011-08-13 23:50hrs and est.repair amt is Rs.815 Rgds, Aryan Auto Agency"
info,"Hi Customer, Booking ID: W0J66YH. Seats: GOLD-G10,G11,G12,G13,G14,G15, 6 seat(s) for The Magnificent Seven on 2013-05-24 2:15 at INOX: Garuda Mall, Magrath Road. Please carry your CC/DC card which was used for booking tickets."
spam,OTP is 141246 for the txn of INR 5396.00 at KSRTC on your ICICI bank CREDIT card ending with 1818. Valid till 9:13:46. Do not share the OTP with anyone for security reasons
ham,i shouldn't forget to meet john on sunday
info,"Dear Guest, Thanks for choosing Nirala Sweets. Order ID 3377. Delivery by 2013-08-20 10:40. Enjoy 23% discount on your next purchase. Code E9XXWM. T&C."
spam,"Dear Air India Customer, flight 4X722 from VNS shall be boarding from gate 14W. Boarding gate closes15 mins prior to the departure time."
info,"Repair ref.no for your car is JC23874611 opened on 2009-12-06 4:24hrs,ETD of your car is 2009-12-07 22:18hrs and est.repair amt is Rs.2069 Rgds, Bimal Auto Agency"
spam,Confirmed: Order for Kuber IndustriesTM Center Table White Floral Design in Cloth Net .. & 0 other items is successfully placed. Track:Confirmed: Order for Chicco Physio Air Lumi Silicone Soother - 12+ Months & 0 other items is successfully placed. Track: www.bit.ly/02c34p3
info,"Welcome to MALVERN NB R.No. 585, 106, 438 Ch.In 2012-10-29 11:17 Ch.out 2012-11-13 12:00."
ham,meet mary before the next weekend
info,"Dear Guest, Thanks for choosing Hippopotamus. Order ID 7887. Delivery by 2014-03-31 16:31. Enjoy 24% discount on your next purchase. Code U9NXHQ. T&C."
ham,appointment with dr. vohra on saturday
info,"* KSRTC m-Ticket *  from: Madurai to: ANWATTI PsngrName: Diego TripCode: 341MadANW PNR No.: J29627834 JnyDate: 2015-07-18 DepTime: 3:41  SeatNo.: 9, 18, 37  Class: AC Sleeper  BoardingPt: Madurai Bus Stand Road Txn Password: 5732 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
ham,Can you meet me at Gopalan Signature Mall
spam,Delivered: Your package withPuma Men's Polo (4051911769681A_8274... and 3 other itemswas successfully delivered. More info at http://patm.com/cBfWh1e
info,Welcome to Kaiserliche Werft Danzig R.No. 544 Ch.In 2015-08-08 18:13 Ch.out 2015-08-13 12:00.
ham,Need one help from u. Its urgent
spam,"Recharge of Airtel Mobile 12767383 for Rs.9 was successful. Get Upto 60% cashback on Clothing, Footwear & Accessories. Visit http://p-y.tm/4DlB Ready to help, 24X7 - care@paytm.com."
info,"[Forlini's Restaurant] Hi Bryan, your reservation is confirmed for 14 people on 2010-02-19 at 10:39. We can hold your table for a maximum of 8 mins."
ham,Thanks for the info. I will appear at it
info,"DEAR Xavier, THANK YOU FOR YOUR BOOKING (ORDER ID: 67334), YOUR ORDER HAS BEEN ASSIGNED TO Jaxon(9123455767) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2015-06-14 at 15:54. FOR ASSISTANCE WHATSAPP US ON 8642578236."
spam,"Dear SPICE JET Customer, flight 8W734 from IDR shall be boarding from gate 27J. Boarding gate closes20 mins prior to the departure time."
info,Bill dated 2010-05-12 for Rs 105 has been generated for your Idea fixedline/broadband relationship no. 52112336. The same will reach you by 2010-05-15. Due date: 2010-05-27.
ham,I forgot to pick up Joe from school
ham,the meeting will be on 4th and 14th
info,"DEAR Ethan, THANK YOU FOR YOUR BOOKING (ORDER ID: 52842), YOUR ORDER HAS BEEN ASSIGNED TO Dominick(9756377432) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2015-07-23 at 7:21. FOR ASSISTANCE WHATSAPP US ON 8668471566."
ham,how about breaking bad
info,Appointment with Dr Alejandro in Kundapura on 2010-03-09 at 13:47 is confirmed. For queries call 1800 6288 1558. Your appt. might get delayed in case the doctor is attending an emergency.
info,"[Ted Drewes] Hi Troy, your reservation is confirmed for 15 people on 2014-06-16 at 16:22. We can hold your table for a maximum of 22 mins."
info,"Repair ref.no for your car is JC71153651 opened on 2013-09-10 23:34hrs,ETD of your car is 2013-09-11 10:27hrs and est.repair amt is Rs.1778 Rgds, Sarden Auto Agency"
info,"Dear Guest, Thanks for choosing Om Revolving Restaurant. Order ID 6368. Delivery by 2013-01-09 10:49. Enjoy 17% discount on your next purchase. Code BVEZX4. T&C."
spam,Bimal Auto Agency: Thank you for letting us know that you've sold your car KA08MF2810. Here's wishing you a great adventure with your new one!
spam,"Delivered: Your package withComfort Fabric Conditioner, Green Bottle - 801 mlwas successfully delivered. More info at http://myantra.com/cBfWh1e"
info,Maruti Auto Agency : Service of your car KA68Q6785 is due in 17 days on 2015-02-18. Please contact us at 9175722744 to book a service.
spam,"Greetings, Idea wishes you a Happy Birthday."
ham,"no problem, be there soon"
spam,The seller Dungri Craft has received your returned product. We have initiated a refund to your bank/Paytm account
spam,"Dear INDIGO Customer, flight 8I586 from IDR shall be boarding from gate 16A. Boarding gate closes18 mins prior to the departure time."
info,The PNR for your INDIGO Flt 6I456 for SUN-JRH on 2010-09-29 at 20:46 hrs  is ODZLYC. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,"Thank you for choosing KSRTC for 2015-07-28 at 20:54. Cab:KA53N8218 , Chauffer: Maxwell, Cell: 9244312386 will reach you. T&C apply, visit www.KSRTC.com"
info,The PNR for your JET Airways Flt 1A461 for IXE-UDR on 2014-09-29 at 13:39 hrs  is H3FS7E. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,"Repair ref.no for your car is JC24611857 opened on 2015-02-04 14:20hrs,ETD of your car is 2015-02-05 16:25hrs and est.repair amt is Rs.1582 Rgds, True Value"
ham,3 p.m. appointment
spam,OTP is 463431 for the txn of INR 19290.00 at Lakshmi Auto Agency on your AXIS bank Debit card ending with 1782. Valid till 23:18:55. Do not share the OTP with anyone for security reasons
ham,meet john on the next 2 days
info,"DEAR Ryan, THANK YOU FOR YOUR BOOKING (ORDER ID: 45428), YOUR ORDER HAS BEEN ASSIGNED TO Dalton(9686423327) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2013-11-03 at 20:17. FOR ASSISTANCE WHATSAPP US ON 8131581763."
info,YourBus (PONDICHERRY-Mysuru 18:35) left  Indira Nagar at 19:35 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
spam,"Dear Customer, with reference to the Service request no. 11746731 on yourIdea Mobile, the defaulting unregistered telemarketer number has been disconnected by the concerned operator basis the reported violation. If you are not satisfied with the resolution, contact 855"
info,The PNR for your Air India Flt 8Y137 for SXR-LKO on 2011-11-23 at 19:20 hrs  is TO4T39. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,"Dear Guest, Thanks for choosing Teriyaki Experience. Order ID 1547. Delivery by 2014-01-08 22:10. Enjoy 27% discount on your next purchase. Code E9QTDX. T&C."
info,"Dear Guest, Thanks for choosing Carlos'n Charlie 's. Order ID 5183. Delivery by 2014-07-04 20:21. Enjoy 10% discount on your next purchase. Code I2SG69. T&C."
info,"Welcome to duck poultry Farm R.No. 432, 515, 421 Ch.In 2011-01-29 1:20 Ch.out 2011-02-27 12:00."
info,Bill dated 2014-01-28 for Rs 789 has been generated for your Vodafone fixedline/broadband relationship no. 33346367. The same will reach you by 2014-01-31. Due date: 2014-02-12.
info,"Dear Guest, Thanks for choosing Mess hall. Order ID 5146. Delivery by 2013-04-17 9:25. Enjoy 17% discount on your next purchase. Code F4GVD2. T&C."
info,"* KSRTC m-Ticket *  from: Kozhikode to: Mangaluru PsngrName: Cameron TripCode: 1136KozMan PNR No.: J70931622 JnyDate: 2014-06-22 DepTime: 11:36  SeatNo.: 40, 10, 29, 47  Class: AC chair  BoardingPt: Kozhikode Residency Road Txn Password: 7423 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
ham,can you pick up my dry cleaning for me please?
info,YourBus (SECUNDERABAD-KOLHAPUR 2:12) left  Hoodi at 3:12 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
ham,"My marriage is fixed on 20th of nov,you have to attend it."
info,"PNR:2882566545,TRAIN:6645,DOJ:2014-10-19,AC3,BTS-BQP,Dep:3:11, Xavier,B8 47 , Fare:9432,SC:10.0+PG+INS"
info,"Hi Customer, Booking ID: WWC3672. Seats: GOLD-E8,E9,E10,E11,E12, 5 seat(s) for Storks on 2013-12-15 21:53 at PVR: Orion, Rajajinagar. Please carry your CC/DC card which was used for booking tickets."
ham,catch mary for dinner
ham,call bank on monday noon
info,True Value : Service of your car KA71K5428 is due in 47 days on 2012-06-01. Please contact us at 9585655826 to book a service.
spam,"Dear AirAsia Customer, flight 8J336 from IXE shall be boarding from gate 22C. Boarding gate closes12 mins prior to the departure time."
spam,"Your Statement of Account for recent transaction in Folio No.XXXX345 with SBI Mutual Fund is available in the below link. Pl. click the below link (valid for 5 days) and enter your PAN in CAPITALS; in case PAN is not registered in the Folio, enter your Folio No to download the Statement of Account. www.camsonline.com/dnldresult.asp?fname=Lfxkowbnxich.pdf - SBIMF"
info,Welcome to metro platform R.No. 573 Ch.In 2012-01-22 11:54 Ch.out 2012-02-11 12:00.
ham,Hey!! Did u have an account in Hangout
spam,"Dear SPICE JET Customer, flight 1U256 from TRZ shall be boarding from gate 4O. Boarding gate closes3 mins prior to the departure time."
info,"Welcome to African American Civil War Memorial R.No. 216, 458, 142 Ch.In 2011-01-30 10:37 Ch.out 2011-02-01 12:00."
info,Appointment with Dr Wesley in SRIKALAHASTI on 2014-07-30 at 1:48 is confirmed. For queries call 1800 8664 7283. Your appt. might get delayed in case the doctor is attending an emergency.
info,"DEAR Jack, THANK YOU FOR YOUR BOOKING (ORDER ID: 45787), YOUR ORDER HAS BEEN ASSIGNED TO Dalton(9348848724) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2010-05-07 at 1:24. FOR ASSISTANCE WHATSAPP US ON 8644316827."
ham,"Ahh, ok. That will work"
spam,"Dear Customer, with reference to the Service request no. 88374722 on yourAircel Mobile, the defaulting unregistered telemarketer number has been disconnected by the concerned operator basis the reported violation. If you are not satisfied with the resolution, contact 153"
info,"[Matito 's] Hi Noah, your reservation is confirmed for 19 people on 2010-12-02 at 17:50. We can hold your table for a maximum of 21 mins."
ham,meet john's sister in the parlor
spam,OTP is 568381 for the txn of INR 3003.00 at Uber on your SBI bank Debit card ending with 3231. Valid till 7:37:35. Do not share the OTP with anyone for security reasons
spam,"Dear AirAsia Customer, flight 1O561 from JGA shall be boarding from gate 19T. Boarding gate closes18 mins prior to the departure time."
ham,Tomorrow…anytime after evening.
spam,"Rs.747.00 was spent on ur HDFCBank CREDIT Card ending 7967 on 2015-09-05:09:34:30 at SAFA SUPER MARKET.Avl bal - Rs.837264.91, curr o/s - Rs.23385.09"
spam,"Greetings, Jabong wishes you a Happy Marriage Anniversary."
info,"Thank you for choosing taxiforsure for 2011-07-31 at 11:10. Cab:KA15X1512 , Chauffer: Luis, Cell: 9477317644 will reach you. T&C apply, visit www.taxiforsure.com"
ham,"6pm, there's a great place on Pacific that I think you would like"
ham,"Ok, sounds good, see you then."
ham,Catchup for discussion on the day after Thanksgiving
info,"PNR:1736128544,TRAIN:3441,DOJ:2014-06-17,SL,ATE-BTO,Dep:1:46, Camden,S2 4 , Fare:1605,SC:10.0+PG+INS"
info,"DEAR Charles, THANK YOU FOR YOUR BOOKING (ORDER ID: 77768), YOUR ORDER HAS BEEN ASSIGNED TO Ayden(9815138115) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2013-01-14 at 16:35. FOR ASSISTANCE WHATSAPP US ON 8335372815."
info,* KSRTC m-Ticket *  from: HIRIYUR to: TUMAKURU PsngrName: Raul TripCode: 1432HIRTUM PNR No.: J88548087 JnyDate: 2013-11-30 DepTime: 14:32  SeatNo.: 33  Class: AC Sleeper  BoardingPt: HIRIYUR Bus Stand Road Txn Password: 6812 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in
spam,"Greetings, Bsnl wishes you a Happy Independence day."
info,True Value : Service of your car KA48L3223 is due in 57 days on 2014-09-30. Please contact us at 9243637726 to book a service.
info,Appointment with Dr Cayden in KOLHAPUR on 2012-09-03 at 17:23 is confirmed. For queries call 1800 1281 1635. Your appt. might get delayed in case the doctor is attending an emergency.
ham,"bring rs. 10,000 home for bill payment"
ham,"Ok, that's fine, I'll drop you off."
info,Welcome to area R.No. 389 Ch.In 2014-05-19 23:52 Ch.out 2014-05-31 12:00.
info,Lakshmi Auto Agency : Service of your car KA67J8245 is due in 77 days on 2015-04-16. Please contact us at 9518128371 to book a service.
info,"Hi Customer, Booking ID: WJY5LVE. Seats: STANDARD-L15,L16,L17, 3 seat(s) for Miss Peregrine's Home for Peculiar Children on 2015-05-16 6:24 at Cinepolis: Royal Meenakshi Mall. Please carry your CC/DC card which was used for booking tickets."
info,Thank you for using your AXIS bank Debitcard ending 2626 for Rs. 352.00 in Bengaluru at Snapdeal on 2010-05-22 21:49
info,"[Hiltl Restaurant] Hi Gage, your reservation is confirmed for 19 people on 2010-05-31 at 14:32. We can hold your table for a maximum of 22 mins."
spam,OTP is 382546 for the txn of INR 12515.00 at AirportTaxi on your HDFC bank Debit card ending with 4721. Valid till 22:56:42. Do not share the OTP with anyone for security reasons
ham,Are you still coming to my sister's graduation ceremony?
spam,OTP is 486261 for the txn of INR 10334.00 at Air India on your SBI bank Debit card ending with 5131. Valid till 23:11:14. Do not share the OTP with anyone for security reasons
info,"PNR:1863175378,TRAIN:84113,DOJ:2014-03-07,AC3,BDW-BEHR,Dep:6:19, Jeffrey,B3 31 , Fare:7962,SC:10.0+PG+INS"
ham,birthday party @ 7
spam,"Your Tkt Cancelled. PNR, 63812248255, Amt 991 will be refunded in your account."
ham,i will call u aftr demo on fri
spam,Fuel prices slashed on MobiKwik payments! Get 25% SuperCash on every alternate transaction! Scan QR to pay at nearby petrol pump. T&C: http://sss.bz/fs5MteKw
ham,"pay rs 55,000 online as security deposit before 14th"
spam,OTP is 877225 for the txn of INR 590.00 at Snapdeal on your SBI bank Debit card ending with 5736. Valid till 23:13:55. Do not share the OTP with anyone for security reasons
info,Bill dated 2011-05-25 for Rs 196 has been generated for your Idea fixedline/broadband relationship no. 42851642. The same will reach you by 2011-05-28. Due date: 2011-06-09.
ham,Hey I was just thinking about you. Bobby texted me this morning about the chair. I'm good here. You?
spam,"Dear Customer, acct XX5278 is credited with Rs.500.00 on 05-Mar-17 from haWeovMhn887@upi. UPI Ref no 809658046062"
spam,"Dear INDIGO Customer, flight 1K627 from RTC shall be boarding from gate 19Z. Boarding gate closes6 mins prior to the departure time."
